id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
g__Candidatus_Hepatoplasma;	0.357143	0.289679	0.357143	0.289679	0.357143	0.289679	0.357143	0.289679	0.357143	0.289679	0.857143	0.695229	0.928571	0.753164	0.928571	0.753164	0.857143	0.695229	0.642857	0.521421	0.571429	0.463486	0.857143	0.695229	0.928571	0.753164	0.857143	0.695229	0.857143	0.695229	0.785714	0.637293	0.714286	0.579357	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.071429	0.057936	0.928571	0.753164	1	0.797955	1	0.8111	0.785714	0.637293	0.714286	0.579357
g__Candidatus_Hodgkinia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Jettenia;	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734	1	0.8111	0	0	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0	0	0.333333	0.270366	1	0.8111	1	0.8111	0.666667	0.540734	0	0	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Kinetoplastibacterium;	1	1	1	1	1	1	1	1	1	1	1	0.8111	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.627069	1	1	1	1	1	1
g__Candidatus_Korarchaeum;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Koribacter;	0.219178	0.16517	0.246575	0.199997	0.232877	0.188887	0.219178	0.177775	0.205479	0.166664	0.90411	0.668912	0.958904	0.777767	0.917808	0.74961	0.917808	0.744434	0.863014	0.707753	0.643836	0.527391	0.958904	0.780488	0.972603	0.796642	0.986301	0.807752	0.917808	0.752197	0.931507	0.763309	0.780822	0.641088	0.890411	0.724933	0.958904	0.783009	0.890411	0.729975	0.917808	0.749676	0.890411	0.729975	0.808219	0.645809	0.90411	0.723586	0.90411	0.741086	0.794521	0.637287	0.808219	0.663309	0.917808	0.714823	0.972603	0.774313	0.945205	0.774419	0.808219	0.663309	0.39726	0.327393
g__Candidatus_Lariskella;	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.166667	0.135184	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.666667	0.540734	0.833333	0.675916	0.666667	0.540734	0.833333	0.675916	0.833333	0.675916	0.666667	0.540734	0.833333	0.675916	0.833333	0.675916	0.666667	0.540734	1	0.8111	1	0.8111	1	0.8111	0.833333	0.675916	0.833333	0.675916	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555
g__Candidatus_Liberibacter;	0.5	0.437034	0.5	0.437034	0.5	0.437034	0.5	0.437034	0.166667	0.166667	0.833333	0.451314	1	0.90555	1	0.90555	0.666667	0.635184	1	0.90555	0.833333	0.738883	0.666667	0.635184	0.666667	0.635184	0.666667	0.635184	0.666667	0.635184	0.5	0.468517	0.666667	0.635184	1	0.90555	1	0.90555	1	0.90555	0.833333	0.738883	1	0.90555	0	0	0	0	0	0	0	0	0	0	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555
g__Candidatus_Limnoluna;	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.627069	1	0.8111	1	0.627069	1	0.627069	1	0.627069	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.627069	1	0.8111	1	0.627069	1	0.8111	1	0.627069	1	0.627069	1	0.8111	1	0.8111	0	0
g__Candidatus_Lumbricincola;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Magnetobacterium;	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111
g__Candidatus_Magnetoovum;	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	1	0.8111	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111
g__Candidatus_Marithrix;	0.625	0.506938	0.625	0.506938	0.625	0.506938	0.625	0.506938	0.25	0.202775	0.875	0.686709	0.875	0.733325	0.875	0.733325	0.75	0.631937	0.75	0.608325	0.5	0.40555	0.875	0.733325	0.875	0.733325	0.875	0.733325	0.75	0.608325	0.75	0.631937	0.875	0.733325	0.875	0.709713	0.875	0.709713	0.75	0.608325	0.875	0.709713	0.875	0.709713	1	0.834712	1	0.834712	1	0.834712	1	0.834712	0.875	0.733325	1	0.638997	1	0.834712	1	0.834712	0.75	0.631937	0.625	0.506938
g__Candidatus_Mesochlamydia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Methanoperedens;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.909091	0.754536	0.909091	0.754536	0.909091	0.754536	0.909091	0.754536	0.909091	0.754536	0	0	0.818182	0.6808	1	0.828273	1	0.828273	0.909091	0.754536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Methanoregula;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.777778	0.630856	1	0.8111	0.888889	0.720978	0.666667	0.540734	0.666667	0.540734	0	0	0.777778	0.552526	0.777778	0.58996	0.777778	0.630856	0.777778	0.58996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Methylacidiphilum;	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Methylomirabilis;	0.25	0.202775	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.25	0.202775	1	0.275803	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	0.25	0.202775
g__Candidatus_Microthrix;	0.258065	0.20404	0.258065	0.21541	0.225806	0.183151	0.258065	0.21541	0.193548	0.156987	0.967742	0.71354	0.935484	0.777051	0.967742	0.803216	0.806452	0.654113	0.870968	0.724723	0.741935	0.613971	0.870968	0.706442	0.870968	0.706442	0.870968	0.706442	0.774194	0.627949	0.83871	0.680278	0.741935	0.601783	0.83871	0.692465	0.870968	0.724723	0.903226	0.750887	0.870968	0.724723	0.83871	0.698558	0.903226	0.694035	0.935484	0.777051	0.903226	0.750887	0.83871	0.641706	0.709677	0.587806	0.935484	0.714106	1	0.81801	1	0.829381	0.774194	0.640136	0.483871	0.404655
g__Candidatus_Midichloria;	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0
g__Candidatus_Moranella;	0	0	0	0	0	0	0	0	0	0	1	0.298929	1	1	1	1	1	1	1	1	1	1	1	0.627069	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
g__Candidatus_Nasuia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
g__Candidatus_Neoehrlichia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Nitrosocaldus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	0.5	0.40555	0	0	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Nitrososphaera;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.767442	0.657729	0.813953	0.739272	0.837209	0.76692	0.790698	0.724803	0.697674	0.653744	0.069767	0.069767	0.906977	0.829171	0.930233	0.852426	0.906977	0.829284	0.883721	0.814701	0.069767	0.069767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Nitrotoga;	0.4	0.175592	0.4	0.32444	0.4	0.32444	0.4	0.32444	0.333333	0.270366	0.933333	0.391041	0.933333	0.757026	0.933333	0.757026	0.866667	0.702954	0.8	0.64888	0.333333	0.270366	0.933333	0.4716	1	0.798831	0.933333	0.744758	0.933333	0.744758	0.733333	0.594806	0.6	0.48666	1	0.725219	1	0.725219	1	0.798831	0.933333	0.658876	1	0.798831	0	0	0	0	0	0	0	0	0	0	0.933333	0.617786	0.933333	0.696721	0.933333	0.733528	0.866667	0.679455	0.333333	0.270366
g__Candidatus_Nostocoida;	0.75	0.51631	0.75	0.608325	0.75	0.608325	0	0	0.5	0.40555	1	0.627069	1	0.765092	1	0.8111	0.75	0.562317	1	0.8111	0.5	0.40555	0.25	0.202775	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Odyssella;	0.5	0.378611	0.583333	0.488883	0.583333	0.488883	0.5	0.421291	0.5	0.40555	1	0.680136	1	0.826842	0.916667	0.743509	1	0.826842	0.833333	0.691658	0.75	0.608325	1	0.826842	0.916667	0.759251	1	0.826842	0.916667	0.759251	0.916667	0.759251	0.75	0.624067	0.916667	0.759251	1	0.826842	1	0.826842	0.666667	0.556475	0.833333	0.691658	0	0	0	0	0	0	0	0	0	0	0.916667	0.729877	1	0.797468	0.916667	0.759251	0.75	0.624067	0.416667	0.3537
g__Candidatus_Paraholospora;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Pelagibacter;	0.416667	0.200936	0.416667	0.314752	0.416667	0.328979	0.361111	0.283917	0.333333	0.261387	0.777778	0.308883	0.888889	0.356324	0.861111	0.637807	0.833333	0.311262	0.805556	0.601726	0.583333	0.478388	0.861111	0.39968	0.861111	0.532971	0.861111	0.643054	0.861111	0.62358	0.805556	0.649654	0.694444	0.573758	0.916667	0.407308	1	0.480147	0.972222	0.690495	0.833333	0.368171	0.888889	0.603429	0	0	0	0	0	0	0	0	0	0	0.861111	0.366981	0.861111	0.561425	0.888889	0.683544	0.805556	0.601726	0.666667	0.537001
g__Candidatus_Phlomobacter;	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.298929	1	0.298929	1	0.8111	1	0.298929	1	0.8111	1	0.298929	1	0.298929	1	0.8111	1	0.8111	1	0.8111
g__Candidatus_Phytoplasma;	0.25	0.216268	0.25	0.216268	0.232143	0.201784	0.25	0.216268	0.196429	0.172816	0.803571	0.613941	0.892857	0.764675	0.839286	0.717851	0.696429	0.595232	0.625	0.53055	0.535714	0.45813	0.714286	0.599597	0.75	0.628564	0.75	0.635311	0.660714	0.559518	0.75	0.635311	0.589286	0.498209	0.714286	0.599597	0.785714	0.657532	0.767857	0.649794	0.607143	0.50932	0.678571	0.570628	0	0	0	0	0	0	0	0	0	0	0.303571	0.2496	0.339286	0.278568	0.339286	0.278568	0.321429	0.264084	0.267857	0.220632
g__Candidatus_Piscichlamydia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Planktoluna;	0.5	0.359542	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.25	0.202775	0.75	0.608325	1	0.765092	0.75	0.608325	0.5	0.359542	0.5	0.40555	0.25	0.202775	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.719085	1	0.719085	1	0.8111	0.75	0.608325	0.5	0.40555
g__Candidatus_Planktophila;	0	0	0	0	0	0	0	0	0	0	0.333333	0.209023	1	0.627069	1	0.749756	1	0.627069	1	0.8111	0.666667	0.540734	1	0.688413	1	0.749756	1	0.8111	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	1	0.749756	1	0.749756	1	0.8111	0.666667	0.47939	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	1	0.688413	1	0.688413	1	0.8111	1	0.8111	0	0
g__Candidatus_Portiera;	0.214634	0.148811	0.219512	0.168209	0.219512	0.173173	0.2	0.156425	0.156098	0.127533	0.770732	0.532443	0.834146	0.647744	0.809756	0.645612	0.8	0.623326	0.746341	0.610886	0.404878	0.332083	0.902439	0.701878	0.960976	0.769506	0.936585	0.765459	0.868293	0.710067	0.897561	0.736305	0.863415	0.708609	0.882927	0.689329	0.931707	0.738109	0.921951	0.747652	0.873171	0.690631	0.887805	0.719957	0.24878	0.159541	0.268293	0.177866	0.253659	0.195341	0.239024	0.154126	0.229268	0.178108	0.487805	0.320474	0.497561	0.345733	0.492683	0.375833	0.429268	0.331256	0.326829	0.255539
g__Candidatus_Profftella;	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.40555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.5	1	0.8111	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.149465	1	0.298929	1	0.90555	0	0	1	0.298929	0	0	0	0	0	0	0	0	0	0	1	0.649465	1	0.649465	1	0.90555	0.5	0.5	1	0.90555
g__Candidatus_Protochlamydia;	0	0	0	0	0	0	0	0	0	0	0.5	0.40555	1	0.8111	1	0.8111	0	0	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	0.75	0.608325	1	0.8111	1	0.8111	0.75	0.608325	0.75	0.608325	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0
g__Candidatus_Puchtella;	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.627069	1	0.627069	1	1	1	0.627069	0	0	1	1	1	1	1	1	0	0	0	0
g__Candidatus_Puniceispirillum;	0.666667	0.199286	0.666667	0.37001	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	1	0.298929	1	0.298929	1	0.469653	1	0.298929	1	0.640376	1	0.640376	1	0.298929	1	0.469653	1	0.640376	1	0.640376	1	0.640376	1	0.8111	0.666667	0.199286	1	0.298929	1	0.640376	0.666667	0.199286	1	0.640376	0	0	0	0	0	0	0	0	0	0	1	0.298929	1	0.298929	1	0.640376	1	0.640376	0.666667	0.540734
g__Candidatus_Regiella;	0	0	0	0	0	0	0	0	0	0	1	0.649465	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.5	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	1	0.90555	1	0.90555	0	0
g__Candidatus_Rhabdochlamydia;	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	0.875	0.709713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.875	0.709713	1	0.8111	0.875	0.709713	1	0.8111	0.75	0.608325	1	0.8111	0.125	0.101388
g__Candidatus_Rhodoluna;	0.333333	0.270366	0.333333	0.209023	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.749756	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.579033	1	0.640376	1	0.8111	1	0.579033	1	0.8111	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.37001	1	0.640376	1	0.8111	0.666667	0.540734	0.333333	0.270366
g__Candidatus_Riegeria;	0.076923	0.062392	0.076923	0.062392	0.076923	0.062392	0.076923	0.062392	0.076923	0.062392	0.923077	0.605647	1	0.898285	1	0.898285	0.923077	0.821361	0.692308	0.605124	0.692308	0.619654	0.923077	0.835892	1	0.898285	0.923077	0.835892	0.769231	0.667516	0.846154	0.7735	0.846154	0.75897	0.692308	0.605124	0.769231	0.667516	0.692308	0.605124	0.615385	0.542731	0.692308	0.590593	0	0	0	0	0	0	0	0	0	0	0.923077	0.821361	1	0.898285	1	0.898285	0.846154	0.75897	0.230769	0.230769
g__Candidatus_Riesia;	0	0	0	0	0	0	0	0	0	0	0.888889	0.846911	1	1	1	1	0.777778	0.777778	0.888889	0.888889	0.222222	0.222222	0.666667	0.645678	0.777778	0.756789	0.777778	0.756789	0.777778	0.756789	0.666667	0.645678	0.555556	0.555556	1	0.958022	1	0.958022	0.888889	0.888889	0.888889	0.846911	0.888889	0.888889	0.444444	0.444444	0.555556	0.555556	0.555556	0.555556	0.444444	0.444444	0.333333	0.333333	0.888889	0.847453	1	1	1	1	0.888889	0.888889	0	0
g__Candidatus_Rosenkranzia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Ruthia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Scalindua;	0.285714	0.231743	0.285714	0.231743	0.214286	0.173807	0	0	0.285714	0.231743	0.214286	0.173807	0.214286	0.173807	0.214286	0.173807	0.214286	0.173807	0.214286	0.173807	0	0	0.714286	0.579357	0.785714	0.637293	0.785714	0.637293	0.714286	0.579357	0	0	0.571429	0.463486	1	0.8111	1	0.8111	1	0.8111	0	0	0.928571	0.753164	0.142857	0.115871	0.142857	0.115871	0.142857	0.115871	0.142857	0.115871	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Schmidhempelia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Schneideria;	0	0	0	0	0	0	0	0	0	0	0.75	0.527507	0.75	0.702775	0.75	0.702775	0.75	0.702775	0.5	0.452775	0.25	0.202775	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.5	0.452775	0.75	0.65555	1	0.90555	1	0.90555	1	0.90555	0.75	0.65555	1	0.90555	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	1	0.90555	1	0.90555	1	0.90555	1	0.90555	0.25	0.25
g__Candidatus_Soleaferrea;	0.488372	0.387559	0.511628	0.406422	0.511628	0.414981	0.488372	0.396119	0.511628	0.414981	0.976744	0.758587	1	0.811802	0.953488	0.786553	0.860465	0.698625	0.883721	0.729965	0.72093	0.593532	0.906977	0.731596	0.930233	0.763298	0.906977	0.744435	0.860465	0.702316	0.837209	0.687846	0.813953	0.668983	0.906977	0.675732	0.930233	0.72906	0.906977	0.744548	0.813953	0.625959	0.930233	0.767692	0.767442	0.59702	0.837209	0.653608	0.813953	0.673376	0.744186	0.573878	0.627907	0.522475	0.837209	0.634111	0.837209	0.672493	0.813953	0.673376	0.744186	0.612508	0.27907	0.23514
g__Candidatus_Solibacter;	0.194969	0.147055	0.188679	0.153038	0.188679	0.153038	0.176101	0.142836	0.169811	0.137734	0.90566	0.569179	0.955975	0.773174	0.924528	0.745702	0.874214	0.706858	0.880503	0.714176	0.679245	0.550936	0.880503	0.714176	0.943396	0.761005	0.918239	0.744784	0.855346	0.693771	0.849057	0.68867	0.767296	0.622354	0.899371	0.727263	0.943396	0.762972	0.924528	0.748727	0.823899	0.666047	0.861635	0.697715	0.899371	0.71657	0.974843	0.771135	0.930818	0.754986	0.867925	0.688848	0.742138	0.601948	0.90566	0.734581	0.968553	0.778942	0.949686	0.77029	0.798742	0.64786	0.421384	0.341785
g__Candidatus_Steffania;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Tammella;	0.230769	0.187177	0.230769	0.187177	0.230769	0.187177	0.153846	0.124784	0.230769	0.187177	0.846154	0.686316	1	0.8111	0.923077	0.748708	1	0.8111	0.076923	0.062392	0.769231	0.623923	1	0.8111	1	0.8111	1	0.8111	0.076923	0.062392	0.923077	0.748708	0.846154	0.686316	0.076923	0.062392	0.076923	0.062392	0.076923	0.062392	0.076923	0.062392	0.076923	0.062392	0	0	0	0	0	0	0	0	0	0	0.923077	0.748708	1	0.8111	0.923077	0.748708	0.461538	0.374353	0.153846	0.124784
g__Candidatus_Tremblaya;	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.6	0.48666	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.8	0.64888	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.6	0.48666	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.8	0.64888	0.4	0.32444	0.8	0.64888	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0	0
g__Candidatus_Uzinura;	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	0	0	0.6	0.48666	0.6	0.48666	0.6	0.48666	0.6	0.48666	0.6	0.48666	0	0	1	0.84888	1	0.84888	1	0.84888	1	0.84888	0.8	0.68666	0.4	0.32444	0.8	0.68666	1	0.84888	1	0.84888	0.8	0.68666	0.4	0.36222	0	0	0	0	0	0	0	0	0	0	0.6	0.48666	0.6	0.48666	0.6	0.48666	0.6	0.48666	0.2	0.16222
g__Candidatus_Vesicomyosocius;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Candidatus_Vidania;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
