id	v1_100_S_mapping	v1_100_S_precision	v1_150_S_mapping	v1_150_S_precision	v1_300_S_mapping	v1_300_S_precision	v1v2_600_P_mapping	v1v2_600_P_precision	v1v3_600_P_mapping	v1v3_600_P_precision	v3_100_S_mapping	v3_100_S_precision	v3_150_S_mapping	v3_150_S_precision	v3_300_S_mapping	v3_300_S_precision	v3_300_P_mapping	v3_300_P_precision	v3v4_600_P_mapping	v3v4_600_P_precision	v3v5_600_P_mapping	v3v5_600_P_precision	v4_100_S_mapping	v4_100_S_precision	v4_150_S_mapping	v4_150_S_precision	v4_300_S_mapping	v4_300_S_precision	v4_300_P_mapping	v4_300_P_precision	v4v5_600_P_mapping	v4v5_600_P_precision	v4v6_600_P_mapping	v4v6_600_P_precision	v5_100_S_mapping	v5_100_S_precision	v5_150_S_mapping	v5_150_S_precision	v5_300_S_mapping	v5_300_S_precision	v5_200_P_mapping	v5_200_P_precision	v5v6_300_P_mapping	v5v6_300_P_precision	v6_100_S_mapping	v6_100_S_precision	v6_150_S_mapping	v6_150_S_precision	v6_300_S_mapping	v6_300_S_precision	v6_200_P_mapping	v6_200_P_precision	v6v8_600_P_mapping	v6v8_600_P_precision	v7_100_S_mapping	v7_100_S_precision	v7_150_S_mapping	v7_150_S_precision	v7_300_S_mapping	v7_300_S_precision	v7v8_600_P_mapping	v7v8_600_P_precision	v7v9_600_P_mapping	v7v9_600_P_precision
g__Aestuariihabitans;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aestuariimicrobium;	0.357143	0.180275	0.357143	0.289679	0.357143	0.289679	0.285714	0.231743	0	0	0.857143	0.563778	0.928571	0.726874	0.857143	0.695229	0	0	0	0	0.857143	0.695229	0.071429	0.044791	0.071429	0.057936	0.071429	0.057936	0	0	0.071429	0.057936	0.071429	0.057936	1	0.771665	1	0.771665	1	0.8111	1	0.771665	1	0.8111	0.928571	0.753164	0.928571	0.753164	0.928571	0.753164	0.928571	0.753164	0.857143	0.695229	0.785714	0.589789	0.857143	0.682084	0.857143	0.695229	0.714286	0.579357	0.285714	0.231743
g__Aestuariispira;	0	0	0	0	0	0	0	0	0	0	1	0.729309	1	1	1	1	1	1	1	1	0.5	0.5	1	1	1	1	1	1	1	1	0.5	0.5	0	0	1	1	1	1	1	1	0.5	0.5	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0.5	0.5	0.5	0.5
g__Aestuariivita;	0.2	0.125414	0.2	0.16222	0.2	0.16222	0.2	0.16222	0.2	0.16222	1	0.700681	1	0.700681	1	0.8111	1	0.700681	1	0.8111	1	0.8111	0.8	0.64888	1	0.774294	1	0.774294	1	0.774294	1	0.8111	0.8	0.64888	0.8	0.538462	1	0.700681	1	0.8111	0.8	0.538462	0.8	0.64888	0	0	0	0	0	0	0	0	0	0	0.8	0.538462	1	0.700681	1	0.8111	0.8	0.64888	0.8	0.64888
g__Aestuariivivens;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aetherobacter;	0.5	0.229308	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	1	0.634858	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	1	0.634858	1	0.719085	1	0.8111	1	0.719085	0.5	0.40555	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555
g__Aetokthonos_AEL04;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Afifella;	0.5	0.229308	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	1	0.683057	1	0.683057	1	0.8111	0.75	0.608325	0.75	0.608325	0.25	0.202775	0.75	0.480282	0.75	0.608325	0.75	0.608325	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.5	0.40555	0.75	0.608325	0	0	0	0	0	0	0	0	0	0	1	0.380477	1	0.380477	1	0.8111	0.75	0.608325	0.75	0.608325
g__Afipia;	0.384615	0.228222	0.384615	0.181859	0.384615	0.219009	0.384615	0.219009	0.307692	0.210171	0.923077	0.557711	1	0.684892	0.923077	0.748708	0.923077	0.6225	0.769231	0.623923	0.538462	0.436747	0.846154	0.643847	0.923077	0.707437	0.846154	0.672159	0.769231	0.582653	0.692308	0.561531	0.769231	0.623923	0.769231	0.623923	0.846154	0.686316	0.846154	0.686316	0.769231	0.623923	0.692308	0.561531	0	0	0	0	0	0	0	0	0	0	0.769231	0.483559	0.846154	0.588421	0.923077	0.734551	0.692308	0.547375	0.461538	0.374353
g__Agaribacter;	0.4	0.287634	0.4	0.32444	0.4	0.32444	0.3	0.24333	0.4	0.32444	0.8	0.556865	0.9	0.72999	0.8	0.64888	0.8	0.64888	1	0.8111	0.3	0.24333	1	0.774294	1	0.792697	1	0.792697	1	0.792697	0.9	0.72999	0.9	0.72999	1	0.792697	1	0.792697	1	0.8111	0.9	0.711587	0.9	0.72999	0.9	0.67478	1	0.737488	1	0.8111	0.9	0.67478	0.6	0.48666	0.9	0.656377	1	0.792697	1	0.8111	0.7	0.56777	0.3	0.24333
g__Agaricicola;	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.458617	1	1	1	0.458617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	0
g__Agarivorans;	0.8	0.583447	0.8	0.8	0.8	0.8	0.8	0.8	0.6	0.6	1	0.426679	1	1	1	1	1	1	1	1	0.4	0.4	1	1	1	1	1	1	0.8	0.8	1	1	0.6	0.6	0.8	0.8	1	1	1	1	0.8	0.8	1	1	0.8	0.8	1	1	1	1	0.6	0.6	0.6	0.6	0.8	0.659786	0.8	0.8	1	1	0.8	0.8	0.6	0.6
g__Agathobacter;	0.549407	0.362747	0.573123	0.402389	0.561265	0.424222	0.557312	0.430164	0.494071	0.390681	0.881423	0.566714	0.916996	0.632838	0.909091	0.693782	0.837945	0.575713	0.754941	0.589783	0.652174	0.518795	0.849802	0.578895	0.893281	0.641679	0.881423	0.670551	0.782609	0.586889	0.774704	0.605086	0.711462	0.57343	0.84585	0.592065	0.885375	0.634027	0.881423	0.672133	0.798419	0.563497	0.798419	0.599105	0.865613	0.589199	0.905138	0.637217	0.881423	0.675993	0.806324	0.539358	0.600791	0.472889	0.865613	0.601356	0.920949	0.692315	0.909091	0.695921	0.640316	0.490326	0.019763	0.01603
g__Aggregatibacter;	0.212121	0.136614	0.212121	0.147915	0.212121	0.189519	0.212121	0.189519	0.212121	0.20082	0.727273	0.546458	0.757576	0.734974	0.727273	0.715972	0.636364	0.613762	0.727273	0.715972	0.393939	0.393939	0.69697	0.504854	0.757576	0.633265	0.757576	0.644567	0.69697	0.58396	0.666667	0.610162	0.636364	0.591161	0.878788	0.686672	0.939394	0.747278	0.909091	0.852586	0.727273	0.546458	0.69697	0.651766	0.848485	0.678971	0.878788	0.754477	0.878788	0.867487	0.636364	0.478151	0.454545	0.454545	0.848485	0.514443	0.939394	0.627482	0.909091	0.878788	0.424242	0.393939	0.242424	0.242424
g__Aggregicoccus;	1	1	1	1	1	1	1	1	1	1	1	0.458617	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	0	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.458617	1	1	1	1	1	1
g__Agreia;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Agrococcus;	0.294118	0.238559	0.352941	0.28627	0.352941	0.28627	0.235294	0.190847	0.294118	0.238559	0.705882	0.442637	0.705882	0.540065	0.764706	0.609428	0.764706	0.587777	0.058824	0.047712	0.470588	0.381694	0.941176	0.741737	0.941176	0.752562	0.941176	0.763388	0.058824	0.047712	0.823529	0.667964	0.705882	0.572541	0.882353	0.715677	0.941176	0.763388	1	0.8111	0.882353	0.715677	0.823529	0.667964	0.941176	0.741737	0.941176	0.741737	0.823529	0.667964	0.705882	0.572541	0.529412	0.429406	0.941176	0.741737	1	0.789449	1	0.8111	0.647059	0.52483	0.176471	0.143136
g__Agromyces;	0.235294	0.167726	0.235294	0.174943	0.215686	0.174943	0.215686	0.174943	0.215686	0.174943	0.843137	0.436108	0.843137	0.676651	0.843137	0.683868	0.72549	0.581228	0.745098	0.604349	0.568627	0.461213	0.843137	0.666131	0.862745	0.692556	0.823529	0.667964	0.823529	0.667964	0.784314	0.636157	0.666667	0.540734	0.843137	0.648452	0.941176	0.727971	0.901961	0.699773	0.862745	0.664356	0.803922	0.620253	0.764706	0.533516	0.823529	0.568933	0.823529	0.65206	0.705882	0.485804	0.588235	0.477117	0.862745	0.637933	0.921569	0.708765	0.921569	0.747485	0.666667	0.540734	0.352941	0.28627
g__Ahrensia;	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.458617	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.627069	1	0.627069	1	0.8111	1	0.627069	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.298929	1	0.627069	1	0.8111	1	0.8111	1	0.8111
g__Aidingimonas;	0	0	0	0	0	0	0	0	0	0	1	0.298929	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0
g__AKIW659;	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.0625	0.050694	0.875	0.709713	0.9375	0.679893	0.9375	0.760406	0.9375	0.679893	0.875	0.709713	0.8125	0.659019	0.9375	0.760406	0.9375	0.760406	0.9375	0.760406	0.75	0.608325	0.9375	0.760406	0.875	0.709713	0.875	0.686709	0.875	0.686709	0.875	0.709713	0.8125	0.636015	0.875	0.709713	0.8125	0.659019	0.875	0.709713	0.875	0.709713	0.875	0.709713	0.625	0.506938	0.9375	0.760406	1	0.8111	1	0.8111	0.6875	0.557631	0.3125	0.253469
g__Akkermansia;	0.531646	0.364482	0.544304	0.385016	0.531646	0.40555	0.050633	0.025668	0.474684	0.385016	0.898734	0.693028	0.917722	0.703296	0.936709	0.754632	0.85443	0.662227	0.778481	0.631426	0.537975	0.436352	0.892405	0.718697	0.917722	0.739231	0.911392	0.73923	0.810127	0.657094	0.753165	0.610892	0.708861	0.574957	0.075949	0.020534	0.082278	0.030801	0.082278	0.061602	0.075949	0.020534	0.082278	0.061602	0.791139	0.549289	0.810127	0.574957	0.816456	0.621159	0.734177	0.503087	0.544304	0.420951	0.85443	0.528755	0.873418	0.56469	0.898734	0.682761	0.582278	0.42095	0.050633	0.041068
g__AKYG587;	0.322581	0.261645	0.387097	0.313974	0.387097	0.313974	0	0	0.096774	0.078493	0.935484	0.681596	0.967742	0.784936	0.903226	0.732607	0.096774	0.078493	0.83871	0.680278	0.677419	0.549455	0.16129	0.130822	0.16129	0.130822	0.16129	0.130822	0.16129	0.130822	0.16129	0.130822	0.129032	0.104658	0.903226	0.732607	0.903226	0.732607	0.903226	0.732607	0.870968	0.706442	0.903226	0.732607	0.032258	0.026164	0.032258	0.026164	0.032258	0.026164	0.032258	0.026164	0.032258	0.026164	0	0	0	0	0	0	0	0	0	0
g__Albibacter;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Albidovulum;	0.625	0.465373	0.625	0.506938	0.625	0.506938	0.5625	0.456244	0.5	0.40555	0.8125	0.573819	0.875	0.698211	0.875	0.709713	0.8125	0.647517	0.8125	0.659019	0.6875	0.557631	0.9375	0.714398	1	0.8111	0.9375	0.760406	0.8125	0.659019	0.875	0.709713	0.625	0.506938	0.875	0.686709	0.875	0.686709	0.8125	0.659019	0.875	0.686709	0.8125	0.659019	0	0	0	0	0	0	0	0	0	0	0.9375	0.760406	0.9375	0.760406	0.9375	0.760406	0.5625	0.456244	0.5625	0.456244
g__Albimonas;	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	1	0.673077	1	0.788096	1	0.788096	1	0.788096	1	0.8111	0.75	0.608325	0.875	0.594693	1	0.765092	1	0.8111	1	0.8111	1	0.8111	0.75	0.608325	1	0.788096	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.625	0.506938
g__Albirhodobacter;	0.571429	0.364029	0.714286	0.463486	0.714286	0.579357	0.714286	0.579357	0.571429	0.463486	1	0.679649	1	0.8111	0.857143	0.695229	0.857143	0.695229	0.857143	0.695229	0.857143	0.695229	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.705939	1	0.73223	1	0.78481	1	0.73223	1	0.75852	0	0	0	0	0	0	0	0	0	0	1	0.653359	1	0.679649	1	0.78481	0.857143	0.668938	0.714286	0.579357
g__Alcaligenes;	0.180328	0.115377	0.180328	0.115377	0.180328	0.143247	0.163934	0.116653	0.114754	0.093077	0.737705	0.580906	0.786885	0.635226	0.786885	0.635226	0.639344	0.515555	0.622951	0.505276	0.180328	0.146264	0.688525	0.552429	0.770492	0.624946	0.737705	0.598353	0.590164	0.478682	0.47541	0.385605	0.491803	0.398901	0.721311	0.567608	0.770492	0.607499	0.737705	0.589956	0.557377	0.434641	0.622951	0.496879	0.04918	0.014701	0.04918	0.014701	0.04918	0.023098	0.04918	0.014701	0.04918	0.023098	0.737705	0.465864	0.803279	0.610037	0.770492	0.573164	0.57377	0.432279	0.196721	0.151164
g__Alcanivorax;	0.416667	0.247299	0.416667	0.281263	0.428571	0.315308	0.404762	0.302093	0.416667	0.325764	0.916667	0.615315	0.940476	0.72022	0.940476	0.752527	0.833333	0.64361	0.77381	0.623441	0.357143	0.289679	0.845238	0.661183	0.904762	0.715561	0.892857	0.712002	0.72619	0.582916	0.809524	0.656605	0.72619	0.589013	0.833333	0.623498	0.845238	0.633154	0.845238	0.677655	0.785714	0.584875	0.738095	0.590751	0.809524	0.58724	0.857143	0.632598	0.845238	0.659526	0.77381	0.548616	0.571429	0.448996	0.75	0.411554	0.821429	0.620021	0.809524	0.626362	0.583333	0.447094	0.464286	0.350535
g__Algibacter;	0.411765	0.301507	0.411765	0.333983	0.411765	0.333983	0.470588	0.381694	0.411765	0.333983	1	0.681196	1	0.800275	0.941176	0.763388	0.941176	0.752562	0.352941	0.28627	0.647059	0.52483	0.823529	0.646314	0.941176	0.763388	0.882353	0.715677	0.411765	0.333983	0.882353	0.715677	0.823529	0.667964	0.294118	0.227734	0.411765	0.323157	0.352941	0.275445	0.294118	0.227734	0.411765	0.301507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Algicola;	0.333333	0.185004	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.833333	0.328952	1	0.8111	1	0.8111	0.833333	0.675916	0.833333	0.675916	0.333333	0.270366	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.666667	0.540734	0.666667	0.540734	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.666667	0.540734	0.833333	0.617169	0.833333	0.675916	0.833333	0.675916	0.666667	0.481986	0.833333	0.675916	1	0.636319	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734
g__Algimonas;	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.5	0.40555	1	0.8111	1	0.8111	0.75	0.608325	0.75	0.608325	0.75	0.608325	1	0.8111	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	0.75	0.608325	1	0.8111	1	0.8111	0.75	0.608325	0.75	0.608325	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555
g__Algiphilus;	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	0.666667	0.540734	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.333333	0.270366	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.666667	0.540734
g__Algisphaera;	0	0	0	0	0	0	0	0	0	0	1	0.700681	1	0.8111	1	0.8111	1	0.8111	0.8	0.64888	1	0.8111	0.8	0.64888	1	0.8111	1	0.8111	0.8	0.64888	1	0.8111	0.8	0.64888	0.6	0.48666	1	0.8111	1	0.8111	0.8	0.64888	1	0.8111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Algitalea;	0.428571	0.321324	0.428571	0.347614	0.428571	0.347614	0.285714	0.231743	0.285714	0.231743	1	0.8111	1	0.8111	1	0.8111	0.857143	0.695229	1	0.8111	0.714286	0.579357	0.857143	0.668938	0.857143	0.668938	0.857143	0.695229	0.857143	0.695229	0.857143	0.695229	0.857143	0.695229	0.857143	0.668938	1	0.78481	1	0.8111	0.714286	0.553067	0.857143	0.695229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Algivirga;	0.5	0.40555	0.5	0.40555	0.5	0.40555	0	0	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	0.5	0.40555	0.5	0.40555
g__Algoriella;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Algorimarina;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Algoriphagus;	0.488372	0.365345	0.511628	0.396119	0.511628	0.414981	0.488372	0.396119	0.511628	0.414981	0.860465	0.681166	0.930233	0.754512	0.953488	0.773374	0.953488	0.773374	0.883721	0.716786	0.604651	0.490432	0.883721	0.712506	1	0.8111	1	0.8111	0.930233	0.754512	0.976744	0.792237	0.837209	0.67906	0.906977	0.735649	0.953488	0.773374	0.976744	0.792237	0.883721	0.716786	0.906977	0.735649	0	0	0	0	0	0	0	0	0	0	0.883721	0.605942	1	0.798623	0.953488	0.765177	0.930233	0.754512	0.674419	0.547021
g__Alicycliphilus;	0.058824	0.047712	0.117647	0.095423	0.117647	0.095423	0.117647	0.095423	0.117647	0.095423	1	0.563835	1	0.789449	0.882353	0.694026	1	0.789449	0.941176	0.741737	0.411765	0.323157	0.941176	0.622659	1	0.735323	0.882353	0.683201	1	0.767799	0.882353	0.704851	0.764706	0.609428	0.882353	0.639899	1	0.756973	0.941176	0.741737	0.823529	0.624663	0.941176	0.741737	0	0	0	0	0	0	0	0	0	0	0.411765	0.279856	0.411765	0.290681	0.411765	0.312332	0.352941	0.216908	0.235294	0.190847
g__Alicyclobacillus;	0.416667	0.416667	0.4375	0.4375	0.395833	0.395833	0.395833	0.395833	0.395833	0.395833	0.895833	0.895833	0.9375	0.9375	0.895833	0.895833	0.854167	0.854167	0.8125	0.8125	0.458333	0.458333	0.895833	0.895833	0.9375	0.9375	0.916667	0.916667	0.875	0.875	0.875	0.875	0.791667	0.791667	0.9375	0.881106	0.979167	0.979167	0.958333	0.958333	0.854167	0.854167	0.958333	0.958333	0.854167	0.854167	0.9375	0.9375	0.916667	0.916667	0.895833	0.895833	0.8125	0.8125	0.854167	0.854167	0.916667	0.916667	0.895833	0.895833	0.833333	0.833333	0.520833	0.520833
g__Aliicoccus;	0	0	0	0	0	0	0	0	0	0	1	0.458617	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.458617	1	0.8111	1	0.8111	1	0.627069	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111
g__Aliidiomarina;	0.35	0.247858	0.35	0.283885	0.35	0.283885	0.3	0.24333	0.25	0.202775	0.95	0.463243	0.95	0.770545	0.95	0.770545	0.85	0.689435	0.9	0.72999	0.35	0.283885	0.85	0.689435	0.95	0.770545	0.95	0.770545	0.85	0.689435	0.9	0.72999	0.9	0.72999	0.95	0.770545	1	0.8111	1	0.8111	0.95	0.770545	0.95	0.770545	0.9	0.684761	0.9	0.711587	0.9	0.72999	0.85	0.644206	0.65	0.527215	0.8	0.546446	0.8	0.631256	0.8	0.64888	0.7	0.56777	0.6	0.48666
g__Aliidongia;	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0
g__Aliifodinibius;	0.75	0.608325	1	0.8111	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	1	0.765092	1	0.8111	1	0.765092	1	0.8111	0.5	0.40555	0.75	0.608325	1	0.765092	1	0.765092	1	0.765092	1	0.8111	0.75	0.608325	1	0.765092	1	0.765092	1	0.8111	1	0.765092	1	0.8111	0.75	0.608325	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.673077	1	0.673077	1	0.8111	1	0.8111	1	0.8111
g__Aliiglaciecola;	0.5	0.406768	0.5	0.5	0.5	0.5	0.5	0.5	0.375	0.375	1	0.586051	1	1	1	1	1	1	1	1	0.5	0.5	1	0.673685	1	0.953384	1	1	1	1	1	1	0.875	0.875	1	0.766918	1	0.813534	1	1	1	0.766918	0.875	0.875	0.875	0.781767	1	0.860151	0.75	0.75	0.75	0.569133	0.625	0.625	1	0.720302	1	0.860151	1	1	0.75	0.75	0.375	0.375
g__Aliihoeflea;	0	0	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	0.333333	0.270366	1	0.688413	1	0.688413	1	0.8111	0.666667	0.418046	1	0.8111	1	0.8111	1	0.749756	1	0.749756	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	1	0.8111	0	0	0	0	0	0	0	0	0	0	0.666667	0.423239	0.666667	0.47939	0.666667	0.47939	0.666667	0.47939	0.333333	0.209023
g__Aliikangiella;	0.6	0.48666	0.6	0.48666	0.6	0.48666	0.6	0.48666	0.5	0.40555	1	0.8111	1	0.8111	0.9	0.72999	0.9	0.72999	0.7	0.56777	0.5	0.40555	0.9	0.72999	1	0.8111	0.9	0.72999	0.8	0.64888	1	0.8111	0.9	0.72999	0.9	0.64888	0.9	0.64888	0.9	0.72999	0.9	0.64888	0.8	0.64888	0.9	0.678773	0.9	0.678773	0.9	0.72999	0.8	0.597663	0.9	0.72999	0.9	0.435443	0.9	0.597663	0.9	0.72999	0.8	0.64888	0.5	0.40555
g__Aliiroseovarius;	0.5	0.313534	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	1	0.156767	1	0.650073	1	0.8111	0.75	0.470302	0.875	0.709713	0.875	0.709713	1	0.719084	1	0.742088	0.875	0.709713	1	0.8111	1	0.8111	0.875	0.709713	0.875	0.548685	1	0.627069	1	0.8111	0.875	0.548685	1	0.8111	0	0	0	0	0	0	0	0	0	0	0.75	0.493306	1	0.719084	1	0.8111	0.875	0.686709	0.75	0.608325
g__Aliisedimentitalea;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g__Aliivibrio;	0.25	0.102077	0.25	0.202775	0.166667	0.135184	0.166667	0.135184	0.166667	0.135184	0.916667	0.605485	0.916667	0.728173	0.916667	0.728173	0.833333	0.660581	0.833333	0.675916	0.083333	0.067591	0.75	0.470302	0.833333	0.675916	0.833333	0.675916	0.833333	0.675916	0.5	0.40555	0.5	0.40555	0.916667	0.517648	0.916667	0.628489	1	0.8111	0.75	0.350048	0.833333	0.675916	1	0.572785	1	0.590555	1	0.8111	1	0.572785	0.916667	0.743509	0.916667	0.562804	1	0.673077	1	0.8111	1	0.8111	0.666667	0.540734
g__Alishewanella;	0.5	0.341529	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.5	0.40555	0.875	0.385467	0.875	0.622688	0.875	0.622688	0.875	0.622688	0.875	0.709713	0.25	0.179771	0.875	0.663705	0.875	0.663705	0.875	0.686709	0.875	0.686709	0.625	0.483934	0.875	0.709713	0.75	0.498296	1	0.788096	0.875	0.709713	0.625	0.483934	0.875	0.686709	0.875	0.645691	0.875	0.645691	0.875	0.709713	0.875	0.645691	0.875	0.709713	0.875	0.40762	0.875	0.535662	0.875	0.581669	0.75	0.480282	0.5	0.341529
g__Alistipes;	0.362229	0.255027	0.377709	0.271427	0.377709	0.295881	0.371517	0.294461	0.315789	0.256136	0.863777	0.691744	0.907121	0.718516	0.888545	0.719608	0.835913	0.672224	0.811146	0.657921	0.55418	0.449495	0.854489	0.685109	0.922601	0.740354	0.910217	0.738277	0.845201	0.683031	0.795666	0.645365	0.752322	0.610208	0.873065	0.698427	0.916409	0.734675	0.907121	0.729981	0.743034	0.59405	0.835913	0.672224	0.027864	0.007534	0.037152	0.012556	0.037152	0.017578	0.034056	0.010045	0.024768	0.010045	0.052632	0.0226	0.055728	0.030134	0.052632	0.032645	0.034056	0.017578	0.003096	0.002511
